Ranking,Token,Palabra,Frecuencia,FrecuenciaRelativa,Porcentaje,FrecuenciaAcumulada,CoberturaAcumulada
378,914,democracia,8096,0.0002555074,0.025551,17164853,54.171777
379,915,representación,8085,0.0002551602,0.025516,17172938,54.197293
380,916,hombres,8084,0.0002551287,0.025513,17181022,54.222806
381,917,on,8053,0.0002541503,0.025415,17189075,54.248221
382,918,cuanto,8042,0.0002538032,0.025380,17197117,54.273601
383,919,medios,8027,0.0002533298,0.025333,17205144,54.298934
384,920,investigaciones,8006,0.0002526670,0.025267,17213150,54.324201
385,921,aspectos,8005,0.0002526355,0.025264,17221155,54.349464
386,922,aún,7980,0.0002518465,0.025185,17229135,54.374649
387,923,tan,7978,0.0002517834,0.025178,17237113,54.399827
388,924,lenguaje,7941,0.0002506157,0.025062,17245054,54.424889
389,925,sector,7933,0.0002503632,0.025036,17252987,54.449925
390,926,ciencia,7896,0.0002491955,0.024920,17260883,54.474845
391,927,medida,7894,0.0002491323,0.024913,17268777,54.499758
392,928,jóvenes,7871,0.0002484065,0.024841,17276648,54.524599
393,929,santiago,7860,0.0002480593,0.024806,17284508,54.549405
394,930,nuestra,7856,0.0002479331,0.024793,17292364,54.574198
395,931,poco,7852,0.0002478068,0.024781,17300216,54.598979
396,932,internacional,7842,0.0002474912,0.024749,17308058,54.623728
397,933,actividad,7773,0.0002453136,0.024531,17315831,54.648259
398,934,torno,7754,0.0002447140,0.024471,17323585,54.672731
399,935,do,7744,0.0002443984,0.024440,17331329,54.697170
400,936,autores,7728,0.0002438934,0.024389,17339057,54.721560
401,937,economía,7722,0.0002437041,0.024370,17346779,54.745930
402,938,necesidad,7712,0.0002433885,0.024339,17354491,54.770269
403,939,científica,7708,0.0002432622,0.024326,17362199,54.794595
404,940,sistemas,7690,0.0002426942,0.024269,17369889,54.818865
405,941,naturaleza,7678,0.0002423154,0.024232,17377567,54.843096
406,942,mujer,7620,0.0002404850,0.024048,17385187,54.867145
407,943,mayoría,7619,0.0002404534,0.024045,17392806,54.891190
408,944,último,7589,0.0002395066,0.023951,17400395,54.915141
409,945,ellas,7587,0.0002394435,0.023944,17407982,54.939085
410,946,revistas,7578,0.0002391595,0.023916,17415560,54.963001
411,947,productos,7529,0.0002376131,0.023761,17423089,54.986762
412,948,largo,7519,0.0002372975,0.023730,17430608,55.010492
413,949,fin,7505,0.0002368556,0.023686,17438113,55.034178
414,950,posibilidad,7493,0.0002364769,0.023648,17445606,55.057825
415,951,eran,7486,0.0002362560,0.023626,17453092,55.081451
416,952,común,7459,0.0002354039,0.023540,17460551,55.104991
417,953,día,7435,0.0002346464,0.023465,17467986,55.128456
418,954,histórico,7433,0.0002345833,0.023458,17475419,55.151914
419,955,pensar,7427,0.0002343940,0.023439,17482846,55.175354
420,956,grandes,7422,0.0002342362,0.023424,17490268,55.198777
421,957,estrategias,7414,0.0002339837,0.023398,17497682,55.222176
422,958,fuente,7406,0.0002337312,0.023373,17505088,55.245549
423,959,consumo,7372,0.0002326582,0.023266,17512460,55.268815
424,960,muerte,7370,0.0002325951,0.023260,17519830,55.292074
425,961,acciones,7359,0.0002322479,0.023225,17527189,55.315299
426,962,económico,7331,0.0002313642,0.023136,17534520,55.338435
427,963,tema,7313,0.0002307962,0.023080,17541833,55.361515
428,964,debido,7310,0.0002307015,0.023070,17549143,55.384585
429,965,década,7309,0.0002306699,0.023067,17556452,55.407652
430,966,función,7301,0.0002304174,0.023042,17563753,55.430694
431,967,nuestro,7295,0.0002302281,0.023023,17571048,55.453717
432,968,lógica,7291,0.0002301018,0.023010,17578339,55.476727
433,969,tierra,7271,0.0002294706,0.022947,17585610,55.499674
434,970,cambios,7252,0.0002288710,0.022887,17592862,55.522561
435,971,sur,7240,0.0002284923,0.022849,17600102,55.545410
